4b24ff2,DR8,2024-07-05 09:09:33,237#################,868.0,-134
4b24ff2,DR8,2024-07-05 09:09:52,239#################,868.0,-136
4b24ff2,DR8,2024-07-05 09:10:00,240#################,868.0,-132
2b24ff2,DR8,2024-07-05 09:10:09,208/14##############,868.0,-103
3b24ff2,DR2,2024-07-05 09:10:18,18/8################,866.1,-83
4b24ff2,DR8,2024-07-05 09:10:18,242#################,868.0,-130
4b24ff2,DR0,2024-07-05 09:10:23,242#################,865.9,-111
4b24ff2,DR8,2024-07-05 09:10:27,243#################,868.0,-124
4b24ff2,DR0,2024-07-05 09:10:32,243#################,865.9,-106
4b24ff2,DR9,2024-07-05 09:10:38,244#################,868.0,-132
4b24ff2,DR8,2024-07-05 09:10:46,245#################,868.0,-132
4b24ff2,DR8,2024-07-05 09:10:54,246#################,868.0,-128
4b24ff2,DR9,2024-07-05 09:10:56,246#################,868.0,-130
2b24ff2,DR9,2024-07-05 09:10:58,195/8###############,868.0,-108
4b24ff2,DR8,2024-07-05 09:11:03,247#################,868.0,-125
4b24ff2,DR9,2024-07-05 09:11:06,247#################,868.0,-128
3b24ff2,DR11,2024-07-05 09:11:09,102/14##############,868.6,-77
4b24ff2,DR8,2024-07-05 09:11:12,248#################,868.0,-127
4b24ff2,DR8,2024-07-05 09:11:22,249#################,868.0,-132
4b24ff2,DR9,2024-07-05 09:11:24,249#################,868.0,-129
4b24ff2,DR8,2024-07-05 09:11:31,250#################,868.0,-129
4b24ff2,DR8,2024-07-05 09:11:40,251#################,868.0,-129
4b24ff2,DR0,2024-07-05 09:11:45,251#################,865.9,-107
2b24ff2,DR4,2024-07-05 09:11:46,59/14###############,865.9,-109
4b24ff2,DR8,2024-07-05 09:11:49,252#################,868.0,-132
4b24ff2,DR8,2024-07-05 09:11:58,253#################,868.0,-133
3b24ff2,DR11,2024-07-05 09:11:59,103/14##############,868.6,-78
4b24ff2,DR9,2024-07-05 09:12:00,253#################,868.0,-125
4b24ff2,DR8,2024-07-05 09:12:07,254#################,868.0,-129
4b24ff2,DR9,2024-07-05 09:12:09,254#################,868.0,-125
4b24ff2,DR8,2024-07-05 09:12:16,255#################,868.0,-127
4b24ff2,DR9,2024-07-05 09:12:18,255#################,868.0,-124
4b24ff2,DR0,2024-07-05 09:12:21,255#################,865.9,-111
4b24ff2,DR8,2024-07-05 09:12:25,256#################,868.0,-132
4b24ff2,DR9,2024-07-05 09:12:27,256#################,868.0,-134
4b24ff2,DR0,2024-07-05 09:12:30,256#################,865.9,-117
4b24ff2,DR8,2024-07-05 09:12:34,257#################,868.0,-130
2b24ff2,DR6,2024-07-05 09:12:36,213/14##############,866.1,-104
4b24ff2,DR8,2024-07-05 09:12:43,258#################,868.0,-128
4b24ff2,DR0,2024-07-05 09:12:48,258#################,865.9,-112
3b24ff2,DR9,2024-07-05 09:12:49,101/14##############,868.0,-79
4b24ff2,DR8,2024-07-05 09:12:52,259#################,868.0,-134
4b24ff2,DR8,2024-07-05 09:13:01,260#################,868.0,-132
4b24ff2,DR9,2024-07-05 09:13:03,260#################,868.0,-133
4b24ff2,DR0,2024-07-05 09:13:06,260#################,865.9,-105
4b24ff2,DR8,2024-07-05 09:13:10,261#################,868.0,-129
4b24ff2,DR9,2024-07-05 09:13:12,261#################,868.0,-127
4b24ff2,DR8,2024-07-05 09:13:19,262#################,868.0,-129
4b24ff2,DR9,2024-07-05 09:13:21,262#################,868.0,-123
4b24ff2,DR0,2024-07-05 09:13:24,262#################,865.9,-115
4b24ff2,DR8,2024-07-05 09:13:28,263#################,868.0,-128
4b24ff2,DR9,2024-07-05 09:13:30,263#################,868.0,-122
4b24ff2,DR0,2024-07-05 09:13:33,263#################,865.9,-117
4b24ff2,DR8,2024-07-05 09:13:37,264#################,868.0,-128
4b24ff2,DR9,2024-07-05 09:13:40,264#################,868.0,-122
3b24ff2,DR10,2024-07-05 09:13:40,77/8################,868.6,-84
4b24ff2,DR8,2024-07-05 09:13:46,265#################,868.0,-128
4b24ff2,DR9,2024-07-05 09:13:48,265#################,868.0,-132
4b24ff2,DR0,2024-07-05 09:13:51,265#################,865.9,-109
4b24ff2,DR8,2024-07-05 09:13:55,266#################,868.0,-129
4b24ff2,DR9,2024-07-05 09:13:57,266#################,868.0,-130
4b24ff2,DR8,2024-07-05 09:14:04,267#################,868.0,-132
4b24ff2,DR9,2024-07-05 09:14:06,267#################,868.0,-130
4b24ff2,DR8,2024-07-05 09:14:14,268#################,868.0,-130
4b24ff2,DR9,2024-07-05 09:14:15,268#################,868.0,-127
4b24ff2,DR0,2024-07-05 09:14:18,268#################,865.9,-112
4b24ff2,DR9,2024-07-05 09:14:24,269#################,868.0,-128
4b24ff2,DR0,2024-07-05 09:14:27,269#################,865.9,-107
3b24ff2,DR8,2024-07-05 09:14:31,91/8################,868.0,-84
4b24ff2,DR8,2024-07-05 09:14:32,270#################,868.0,-128
4b24ff2,DR9,2024-07-05 09:14:34,270#################,868.0,-117
4b24ff2,DR9,2024-07-05 09:14:43,271#################,868.0,-124
4b24ff2,DR0,2024-07-05 09:14:45,271#################,865.9,-107
4b24ff2,DR0,2024-07-05 09:14:55,272#################,865.9,-106
4b24ff2,DR8,2024-07-05 09:14:59,273#################,868.0,-126
4b24ff2,DR9,2024-07-05 09:15:01,273#################,868.0,-127
4b24ff2,DR0,2024-07-05 09:15:04,273#################,865.9,-117
4b24ff2,DR8,2024-07-05 09:15:08,274#################,868.0,-124
2b24ff2,DR11,2024-07-05 09:15:09,225/8###############,868.6,-109
4b24ff2,DR8,2024-07-05 09:15:17,275#################,868.0,-126
3b24ff2,DR2,2024-07-05 09:15:18,28/14###############,866.3,-83
4b24ff2,DR9,2024-07-05 09:15:19,275#################,868.0,-129
4b24ff2,DR0,2024-07-05 09:15:22,275#################,865.9,-114
4b24ff2,DR8,2024-07-05 09:15:26,276#################,868.0,-132
4b24ff2,DR9,2024-07-05 09:15:28,276#################,868.0,-129
4b24ff2,DR0,2024-07-05 09:15:31,276#################,865.9,-116
4b24ff2,DR8,2024-07-05 09:15:35,277#################,868.0,-123
4b24ff2,DR9,2024-07-05 09:15:37,277#################,868.0,-124
4b24ff2,DR8,2024-07-05 09:15:44,278#################,868.0,-124
4b24ff2,DR9,2024-07-05 09:15:46,278#################,868.0,-127
4b24ff2,DR0,2024-07-05 09:15:49,278#################,865.9,-118
4b24ff2,DR8,2024-07-05 09:15:53,279#################,868.0,-123
4b24ff2,DR9,2024-07-05 09:15:55,279#################,868.0,-124
2b24ff2,DR9,2024-07-05 09:15:58,193/2###############,868.0,-116
4b24ff2,DR8,2024-07-05 09:16:02,280#################,868.0,-121
4b24ff2,DR9,2024-07-05 09:16:04,280#################,868.0,-127
3b24ff2,DR11,2024-07-05 09:16:09,90/8################,868.6,-84
4b24ff2,DR8,2024-07-05 09:16:11,281#################,868.0,-124
4b24ff2,DR9,2024-07-05 09:16:13,281#################,868.0,-127
4b24ff2,DR0,2024-07-05 09:16:16,281#################,865.9,-114
4b24ff2,DR8,2024-07-05 09:16:20,282#################,868.0,-128
4b24ff2,DR9,2024-07-05 09:16:22,282#################,868.0,-129
4b24ff2,DR0,2024-07-05 09:16:25,282#################,865.9,-117
4b24ff2,DR8,2024-07-05 09:16:29,283#################,868.0,-128
4b24ff2,DR9,2024-07-05 09:16:31,283#################,868.0,-132
4b24ff2,DR9,2024-07-05 09:16:40,284#################,868.0,-123
4b24ff2,DR8,2024-07-05 09:16:47,285#################,868.0,-129
2b24ff2,DR11,2024-07-05 09:16:48,214/14##############,868.6,-103
4b24ff2,DR9,2024-07-05 09:16:49,285#################,868.0,-127
4b24ff2,DR0,2024-07-05 09:16:52,285#################,865.9,-115
4b24ff2,DR8,2024-07-05 09:16:56,286#################,868.0,-128
3b24ff2,DR6,2024-07-05 09:16:58,93/8################,866.1,-84
4b24ff2,DR9,2024-07-05 09:16:58,286#################,868.0,-126
4b24ff2,DR0,2024-07-05 09:17:01,286#################,865.9,-107
4b24ff2,DR8,2024-07-05 09:17:05,287#################,868.0,-122
4b24ff2,DR9,2024-07-05 09:17:08,287#################,868.0,-126
4b24ff2,DR0,2024-07-05 09:17:10,287#################,865.9,-107
4b24ff2,DR8,2024-07-05 09:17:15,288#################,868.0,-116
4b24ff2,DR9,2024-07-05 09:17:16,288#################,868.0,-126
4b24ff2,DR0,2024-07-05 09:17:19,288#################,865.9,-107
4b24ff2,DR8,2024-07-05 09:17:23,289#################,868.0,-119
4b24ff2,DR9,2024-07-05 09:17:25,289#################,868.0,-123
4b24ff2,DR0,2024-07-05 09:17:28,289#################,865.9,-118
4b24ff2,DR8,2024-07-05 09:17:32,290#################,868.0,-123
4b24ff2,DR9,2024-07-05 09:17:34,290#################,868.0,-121
2b24ff2,DR3,2024-07-05 09:17:37,35/14###############,866.1,-115
4b24ff2,DR0,2024-07-05 09:17:37,290#################,865.9,-117
4b24ff2,DR8,2024-07-05 09:17:42,291#################,868.0,-119
4b24ff2,DR9,2024-07-05 09:17:43,291#################,868.0,-130
4b24ff2,DR0,2024-07-05 09:17:46,291#################,865.9,-116
3b24ff2,DR3,2024-07-05 09:17:48,25/2################,866.1,-93
4b24ff2,DR8,2024-07-05 09:17:50,292#################,868.0,-125
4b24ff2,DR9,2024-07-05 09:17:53,292#################,868.0,-124
4b24ff2,DR8,2024-07-05 09:18:00,293#################,868.0,-125
4b24ff2,DR0,2024-07-05 09:18:04,293#################,865.9,-108
4b24ff2,DR8,2024-07-05 09:18:09,294#################,868.0,-123
4b24ff2,DR9,2024-07-05 09:18:11,294#################,868.0,-123
4b24ff2,DR8,2024-07-05 09:18:18,295#################,868.0,-123
4b24ff2,DR9,2024-07-05 09:18:20,295#################,868.0,-120
4b24ff2,DR0,2024-07-05 09:18:23,295#################,865.9,-109
4b24ff2,DR8,2024-07-05 09:18:27,296#################,868.0,-120
4b24ff2,DR9,2024-07-05 09:18:29,296#################,868.0,-117
2b24ff2,DR8,2024-07-05 09:18:29,209/2###############,868.0,-114
4b24ff2,DR8,2024-07-05 09:18:36,297#################,868.0,-118
4b24ff2,DR9,2024-07-05 09:18:38,297#################,868.0,-117
3b24ff2,DR6,2024-07-05 09:18:38,91/2################,866.1,-90
4b24ff2,DR0,2024-07-05 09:18:41,297#################,865.9,-108
4b24ff2,DR8,2024-07-05 09:18:45,298#################,868.0,-116
4b24ff2,DR9,2024-07-05 09:18:47,298#################,868.0,-116
4b24ff2,DR0,2024-07-05 09:18:50,298#################,865.9,-110
4b24ff2,DR8,2024-07-05 09:18:54,299#################,868.0,-118
4b24ff2,DR9,2024-07-05 09:18:56,299#################,868.0,-119
4b24ff2,DR0,2024-07-05 09:18:59,299#################,865.9,-110
4b24ff2,DR8,2024-07-05 09:19:03,300#################,868.0,-116
4b24ff2,DR9,2024-07-05 09:19:05,300#################,868.0,-116
4b24ff2,DR0,2024-07-05 09:19:08,300#################,865.9,-113
4b24ff2,DR8,2024-07-05 09:19:12,301#################,868.0,-118
4b24ff2,DR9,2024-07-05 09:19:14,301#################,868.0,-113
4b24ff2,DR0,2024-07-05 09:19:17,301#################,865.9,-105
2b24ff2,DR10,2024-07-05 09:19:20,205/14##############,868.6,-103
4b24ff2,DR8,2024-07-05 09:19:21,302#################,868.0,-115
4b24ff2,DR9,2024-07-05 09:19:23,302#################,868.0,-117
4b24ff2,DR0,2024-07-05 09:19:26,302#################,865.9,-112
3b24ff2,DR2,2024-07-05 09:19:28,19/8################,866.1,-86
4b24ff2,DR8,2024-07-05 09:19:30,303#################,868.0,-114
4b24ff2,DR9,2024-07-05 09:19:32,303#################,868.0,-123
4b24ff2,DR0,2024-07-05 09:19:35,303#################,865.9,-112
4b24ff2,DR8,2024-07-05 09:19:39,304#################,868.0,-120
4b24ff2,DR9,2024-07-05 09:19:41,304#################,868.0,-121
4b24ff2,DR0,2024-07-05 09:19:44,304#################,865.9,-118
4b24ff2,DR8,2024-07-05 09:19:48,305#################,868.0,-125
4b24ff2,DR0,2024-07-05 09:19:53,305#################,865.9,-116
4b24ff2,DR8,2024-07-05 09:19:57,306#################,868.0,-125
4b24ff2,DR0,2024-07-05 09:20:02,306#################,865.9,-107
4b24ff2,DR8,2024-07-05 09:20:06,307#################,868.0,-119
4b24ff2,DR9,2024-07-05 09:20:08,307#################,868.0,-121
2b24ff2,DR0,2024-07-05 09:20:09,59/2################,866.1,-107
4b24ff2,DR0,2024-07-05 09:20:11,307#################,865.9,-116
4b24ff2,DR8,2024-07-05 09:20:15,308#################,868.0,-119
4b24ff2,DR9,2024-07-05 09:20:17,308#################,868.0,-117
3b24ff2,DR9,2024-07-05 09:20:20,102/14##############,868.0,-79
4b24ff2,DR0,2024-07-05 09:20:20,308#################,865.9,-114
4b24ff2,DR8,2024-07-05 09:20:24,309#################,868.0,-117
4b24ff2,DR9,2024-07-05 09:20:26,309#################,868.0,-119
4b24ff2,DR0,2024-07-05 09:20:29,309#################,865.9,-109
4b24ff2,DR8,2024-07-05 09:20:33,310#################,868.0,-114
4b24ff2,DR9,2024-07-05 09:20:35,310#################,868.0,-116
4b24ff2,DR0,2024-07-05 09:20:38,310#################,865.9,-113
4b24ff2,DR8,2024-07-05 09:20:42,311#################,868.0,-110
4b24ff2,DR9,2024-07-05 09:20:44,311#################,868.0,-112
4b24ff2,DR0,2024-07-05 09:20:47,311#################,865.9,-108
4b24ff2,DR8,2024-07-05 09:20:51,312#################,868.0,-113
4b24ff2,DR9,2024-07-05 09:20:53,312#################,868.0,-109
4b24ff2,DR0,2024-07-05 09:20:56,312#################,865.9,-110
2b24ff2,DR6,2024-07-05 09:20:57,214/14##############,866.1,-99
4b24ff2,DR8,2024-07-05 09:21:01,313#################,868.0,-110
4b24ff2,DR9,2024-07-05 09:21:02,313#################,868.0,-112
4b24ff2,DR0,2024-07-05 09:21:05,313#################,865.9,-107
3b24ff2,DR6,2024-07-05 09:21:08,76/14###############,866.1,-80
4b24ff2,DR8,2024-07-05 09:21:10,314#################,868.0,-107
4b24ff2,DR9,2024-07-05 09:21:12,314#################,868.0,-107
4b24ff2,DR0,2024-07-05 09:21:14,314#################,865.9,-107
4b24ff2,DR8,2024-07-05 09:21:19,315#################,868.0,-111
4b24ff2,DR9,2024-07-05 09:21:20,315#################,868.0,-109
4b24ff2,DR0,2024-07-05 09:21:23,315#################,865.9,-108
4b24ff2,DR8,2024-07-05 09:21:28,316#################,868.0,-106
4b24ff2,DR9,2024-07-05 09:21:30,316#################,868.0,-108
4b24ff2,DR0,2024-07-05 09:21:32,316#################,865.9,-103
4b24ff2,DR8,2024-07-05 09:21:37,317#################,868.0,-112
4b24ff2,DR9,2024-07-05 09:21:38,317#################,868.0,-109
4b24ff2,DR0,2024-07-05 09:21:42,317#################,865.9,-105
4b24ff2,DR8,2024-07-05 09:21:45,318#################,868.0,-101
4b24ff2,DR9,2024-07-05 09:21:48,318#################,868.0,-106
2b24ff2,DR11,2024-07-05 09:21:49,218/2###############,868.6,-114
4b24ff2,DR0,2024-07-05 09:21:51,318#################,865.9,-104
4b24ff2,DR8,2024-07-05 09:21:55,319#################,868.0,-106
4b24ff2,DR9,2024-07-05 09:21:57,319#################,868.0,-106
4b24ff2,DR0,2024-07-05 09:22:00,319#################,865.9,-106
3b24ff2,DR0,2024-07-05 09:22:00,20/14###############,866.3,-83
4b24ff2,DR8,2024-07-05 09:22:04,320#################,868.0,-117
4b24ff2,DR9,2024-07-05 09:22:06,320#################,868.0,-114
4b24ff2,DR0,2024-07-05 09:22:09,320#################,865.9,-105
4b24ff2,DR8,2024-07-05 09:22:13,321#################,868.0,-110
4b24ff2,DR9,2024-07-05 09:22:15,321#################,868.0,-112
4b24ff2,DR0,2024-07-05 09:22:18,321#################,865.9,-109
4b24ff2,DR8,2024-07-05 09:22:22,322#################,868.0,-117
4b24ff2,DR9,2024-07-05 09:22:24,322#################,868.0,-112
4b24ff2,DR0,2024-07-05 09:22:27,322#################,865.9,-107
4b24ff2,DR8,2024-07-05 09:22:31,323#################,868.0,-112
4b24ff2,DR9,2024-07-05 09:22:33,323#################,868.0,-116
4b24ff2,DR0,2024-07-05 09:22:36,323#################,865.9,-108
2b24ff2,DR0,2024-07-05 09:22:39,43/14###############,866.1,-106
4b24ff2,DR8,2024-07-05 09:22:40,324#################,868.0,-110
4b24ff2,DR9,2024-07-05 09:22:42,324#################,868.0,-105
4b24ff2,DR0,2024-07-05 09:22:45,324#################,865.9,-94
3b24ff2,DR6,2024-07-05 09:22:48,94/8################,866.1,-83
4b24ff2,DR8,2024-07-05 09:22:49,325#################,868.0,-86
4b24ff2,DR9,2024-07-05 09:22:51,325#################,868.0,-90
4b24ff2,DR0,2024-07-05 09:22:54,325#################,865.9,-101
4b24ff2,DR8,2024-07-05 09:22:58,326#################,868.0,-101
4b24ff2,DR9,2024-07-05 09:23:00,326#################,868.0,-102
4b24ff2,DR0,2024-07-05 09:23:03,326#################,865.9,-100
4b24ff2,DR8,2024-07-05 09:23:07,327#################,868.0,-96
4b24ff2,DR9,2024-07-05 09:23:09,327#################,868.0,-93
4b24ff2,DR0,2024-07-05 09:23:12,327#################,865.9,-97
4b24ff2,DR8,2024-07-05 09:23:16,328#################,868.0,-92
4b24ff2,DR9,2024-07-05 09:23:18,328#################,868.0,-93
4b24ff2,DR0,2024-07-05 09:23:21,328#################,865.9,-99
4b24ff2,DR8,2024-07-05 09:23:26,329#################,868.0,-96
4b24ff2,DR9,2024-07-05 09:23:27,329#################,868.0,-96
2b24ff2,DR8,2024-07-05 09:23:30,217/8###############,868.0,-107
4b24ff2,DR0,2024-07-05 09:23:30,329#################,865.9,-94
4b24ff2,DR8,2024-07-05 09:23:34,330#################,868.0,-85
4b24ff2,DR9,2024-07-05 09:23:36,330#################,868.0,-85
4b24ff2,DR0,2024-07-05 09:23:39,330#################,865.9,-98
3b24ff2,DR0,2024-07-05 09:23:40,25/8################,866.1,-84
4b24ff2,DR8,2024-07-05 09:23:43,331#################,868.0,-93
4b24ff2,DR9,2024-07-05 09:23:45,331#################,868.0,-97
4b24ff2,DR0,2024-07-05 09:23:48,331#################,865.9,-102
4b24ff2,DR8,2024-07-05 09:23:52,332#################,868.0,-103
4b24ff2,DR9,2024-07-05 09:23:54,332#################,868.0,-98
4b24ff2,DR0,2024-07-05 09:23:57,332#################,865.9,-103
4b24ff2,DR8,2024-07-05 09:24:01,333#################,868.0,-101
4b24ff2,DR9,2024-07-05 09:24:03,333#################,868.0,-100
4b24ff2,DR0,2024-07-05 09:24:06,333#################,865.9,-98
4b24ff2,DR8,2024-07-05 09:24:10,334#################,868.0,-93
4b24ff2,DR9,2024-07-05 09:24:12,334#################,868.0,-88
4b24ff2,DR0,2024-07-05 09:24:15,334#################,865.9,-90
2b24ff2,DR3,2024-07-05 09:24:17,50/2################,866.1,-116
4b24ff2,DR8,2024-07-05 09:24:19,335#################,868.0,-86
4b24ff2,DR9,2024-07-05 09:24:22,335#################,868.0,-84
4b24ff2,DR0,2024-07-05 09:24:24,335#################,865.9,-84
4b24ff2,DR8,2024-07-05 09:24:28,336#################,868.0,-88
3b24ff2,DR9,2024-07-05 09:24:30,91/8################,868.0,-82
4b24ff2,DR9,2024-07-05 09:24:30,336#################,868.0,-82
4b24ff2,DR0,2024-07-05 09:24:33,336#################,865.9,-84
4b24ff2,DR8,2024-07-05 09:24:37,337#################,868.0,-84
4b24ff2,DR9,2024-07-05 09:24:40,337#################,868.0,-85
4b24ff2,DR0,2024-07-05 09:24:42,337#################,865.9,-84
4b24ff2,DR8,2024-07-05 09:24:46,338#################,868.0,-78
4b24ff2,DR9,2024-07-05 09:24:49,338#################,868.0,-82
4b24ff2,DR0,2024-07-05 09:24:51,338#################,865.9,-86
4b24ff2,DR8,2024-07-05 09:24:56,339#################,868.0,-78
4b24ff2,DR9,2024-07-05 09:24:58,339#################,868.0,-77
4b24ff2,DR0,2024-07-05 09:25:00,339#################,865.9,-78
4b24ff2,DR8,2024-07-05 09:25:05,340#################,868.0,-77
4b24ff2,DR9,2024-07-05 09:25:07,340#################,868.0,-79
2b24ff2,DR11,2024-07-05 09:25:09,226/8###############,868.6,-108
4b24ff2,DR0,2024-07-05 09:25:09,340#################,865.9,-79
4b24ff2,DR8,2024-07-05 09:25:14,341#################,868.0,-77
4b24ff2,DR9,2024-07-05 09:25:16,341#################,868.0,-73
3b24ff2,DR4,2024-07-05 09:25:18,26/14###############,865.9,-77
4b24ff2,DR0,2024-07-05 09:25:19,341#################,865.9,-73
4b24ff2,DR8,2024-07-05 09:25:23,342#################,868.0,-77
4b24ff2,DR9,2024-07-05 09:25:25,342#################,868.0,-65
4b24ff2,DR0,2024-07-05 09:25:28,342#################,865.9,-62
4b24ff2,DR9,2024-07-05 09:25:33,343#################,868.0,-83
4b24ff2,DR0,2024-07-05 09:25:37,343#################,865.9,-80
4b24ff2,DR8,2024-07-05 09:25:41,344#################,868.0,-78
4b24ff2,DR9,2024-07-05 09:25:43,344#################,868.0,-73
4b24ff2,DR0,2024-07-05 09:25:46,344#################,865.9,-79
4b24ff2,DR8,2024-07-05 09:25:50,345#################,868.0,-75
4b24ff2,DR9,2024-07-05 09:25:52,345#################,868.0,-66
4b24ff2,DR0,2024-07-05 09:25:55,345#################,865.9,-84
4b24ff2,DR8,2024-07-05 09:25:59,346#################,868.0,-66
2b24ff2,DR11,2024-07-05 09:25:59,227/8###############,868.6,-108
4b24ff2,DR9,2024-07-05 09:26:01,346#################,868.0,-66
4b24ff2,DR0,2024-07-05 09:26:04,346#################,865.9,-73
4b24ff2,DR8,2024-07-05 09:26:08,347#################,868.0,-66
3b24ff2,DR2,2024-07-05 09:26:09,21/8################,866.3,-87
4b24ff2,DR9,2024-07-05 09:26:10,347#################,868.0,-65
4b24ff2,DR0,2024-07-05 09:26:13,347#################,865.9,-75
4b24ff2,DR8,2024-07-05 09:26:17,348#################,868.0,-66
4b24ff2,DR9,2024-07-05 09:26:19,348#################,868.0,-66
4b24ff2,DR0,2024-07-05 09:26:22,348#################,865.9,-74
4b24ff2,DR8,2024-07-05 09:26:26,349#################,868.0,-66
4b24ff2,DR9,2024-07-05 09:26:28,349#################,868.0,-66
4b24ff2,DR0,2024-07-05 09:26:31,349#################,865.9,-74
4b24ff2,DR8,2024-07-05 09:26:35,350#################,868.0,-66
4b24ff2,DR9,2024-07-05 09:26:37,350#################,868.0,-66
4b24ff2,DR0,2024-07-05 09:26:40,350#################,865.9,-74
4b24ff2,DR8,2024-07-05 09:26:44,351#################,868.0,-66
4b24ff2,DR9,2024-07-05 09:26:46,351#################,868.0,-66
4b24ff2,DR0,2024-07-05 09:26:49,351#################,865.9,-74
2b24ff2,DR8,2024-07-05 09:26:50,210/2###############,868.0,-116
4b24ff2,DR8,2024-07-05 09:26:53,352#################,868.0,-66
4b24ff2,DR9,2024-07-05 09:26:55,352#################,868.0,-67
4b24ff2,DR0,2024-07-05 09:26:58,352#################,865.9,-74
3b24ff2,DR8,2024-07-05 09:27:01,92/8################,868.0,-84
4b24ff2,DR8,2024-07-05 09:27:02,353#################,868.0,-65
4b24ff2,DR9,2024-07-05 09:27:04,353#################,868.0,-66
4b24ff2,DR0,2024-07-05 09:27:07,353#################,865.9,-73
4b24ff2,DR8,2024-07-05 09:27:11,354#################,868.0,-66
4b24ff2,DR9,2024-07-05 09:27:13,354#################,868.0,-66
4b24ff2,DR0,2024-07-05 09:27:16,354#################,865.9,-74
4b24ff2,DR8,2024-07-05 09:27:20,355#################,868.0,-66
4b24ff2,DR9,2024-07-05 09:27:22,355#################,868.0,-66
4b24ff2,DR0,2024-07-05 09:27:25,355#################,865.9,-73
4b24ff2,DR8,2024-07-05 09:27:29,356#################,868.0,-65
4b24ff2,DR9,2024-07-05 09:27:31,356#################,868.0,-65
4b24ff2,DR0,2024-07-05 09:27:34,356#################,865.9,-74
