2024-06-25 17:07:44,2/14,865.9,-111
2024-06-25 18:10:17,1/2,866.1,-117
2024-06-25 18:41:59,2/2,866.1,-118
2024-06-25 18:44:29,1/8,865.9,-116
2024-06-25 18:58:40,1/2,865.9,-118
2024-06-25 19:08:40,2/8,865.9,-116
2024-06-25 20:52:56,3/14,865.9,-112
2024-06-25 22:02:09,4/8,865.9,-115
2024-06-25 22:02:59,5/8,865.9,-115
2024-06-25 22:51:22,1/8,866.1,-116
2024-06-25 23:09:43,3/2,865.9,-118
2024-06-25 23:51:25,4/14,865.9,-117
2024-06-25 23:58:05,2/14,866.1,-116
2024-06-26 00:28:07,5/2,865.9,-116
2024-06-26 00:42:17,2/8,866.1,-118
2024-06-26 01:34:00,3/8,866.1,-116
2024-06-26 01:41:30,6/8,865.9,-117
2024-06-26 02:25:43,8/2,865.9,-117
2024-06-26 02:32:23,4/8,866.1,-116
2024-06-26 04:12:28,7/8,865.9,-117
2024-06-26 04:41:40,8/8,865.9,-117
2024-06-26 04:43:20,3/14,866.1,-115
2024-06-26 04:52:30,9/2,865.9,-116
2024-06-26 05:11:41,5/8,866.1,-115
2024-06-26 05:26:42,4/14,866.1,-115
2024-06-26 05:49:13,9/8,865.9,-116
2024-06-26 07:00:07,5/14,865.9,-118
2024-06-26 07:34:18,7/14,865.9,-105
2024-06-26 07:38:29,6/14,866.1,-107
2024-06-26 07:46:49,4/2,866.1,-117
2024-06-26 08:06:00,10/8,865.9,-115
2024-06-26 09:05:13,5/2,866.1,-116
2024-06-26 09:06:03,8/14,865.9,-98
2024-06-26 09:31:04,9/14,865.9,-99
2024-06-26 09:32:45,11/2,865.9,-113
2024-06-26 09:48:35,6/2,866.1,-112
2024-06-26 10:02:46,10/2,866.3,-110
2024-06-26 10:16:07,6/14,866.3,-104
2024-06-26 10:31:08,9/8,866.3,-101
2024-06-26 10:31:58,7/14,866.3,-98
2024-06-26 10:36:08,6/8,866.1,-107
2024-06-26 10:41:58,11/8,865.9,-108
2024-06-26 10:50:19,12/2,865.9,-109
2024-06-26 10:51:59,10/14,865.9,-97
2024-06-26 11:01:59,11/14,865.9,-104
2024-06-26 11:05:19,10/8,866.3,-106
2024-06-26 11:07:49,7/2,866.1,-110
2024-06-26 11:32:51,12/14,865.9,-110
2024-06-26 11:36:11,7/8,866.1,-109
2024-06-26 11:50:22,8/2,866.1,-116
2024-06-26 12:00:22,7/14,866.1,-106
2024-06-26 12:10:23,12/8,865.9,-111
2024-06-26 12:16:13,8/14,866.1,-106
2024-06-26 12:18:43,8/14,866.3,-100
2024-06-26 12:51:15,13/14,865.9,-99
2024-06-26 12:57:05,14/14,865.9,-96
2024-06-26 13:02:55,10/8,865.7,-101
2024-06-26 13:18:46,13/2,865.9,-110
2024-06-26 13:22:56,13/8,865.9,-110
2024-06-26 13:27:07,8/8,866.1,-104
2024-06-26 14:04:38,11/8,866.3,-100
2024-06-26 14:14:39,12/2,866.3,-106
2024-06-26 14:17:09,12/8,866.3,-99
2024-06-26 14:29:40,11/8,865.7,-103
2024-06-26 14:38:50,14/8,865.9,-109
2024-06-26 14:42:10,11/14,865.7,-102
2024-06-26 14:50:31,13/8,866.3,-101
2024-06-26 14:59:41,9/14,866.1,-104
2024-06-26 15:09:42,14/2,865.9,-113
2024-06-26 15:23:02,9/14,866.3,-100
2024-06-26 15:25:33,10/14,866.3,-100
2024-06-26 15:29:43,14/8,866.3,-105
2024-06-26 16:24:46,12/14,865.7,-101
2024-06-26 16:39:46,9/2,866.1,-113
2024-06-26 16:51:27,11/14,866.3,-100
2024-06-26 17:13:58,10/14,866.1,-103
2024-06-26 17:15:38,15/8,865.9,-107
2024-06-26 17:21:29,14/2,866.3,-108
2024-06-26 17:22:19,15/2,865.9,-115
2024-06-26 17:55:40,11/14,866.1,-96
2024-06-26 17:57:20,13/14,865.7,-96
2024-06-26 18:02:21,12/14,866.1,-99
2024-06-26 18:03:11,13/8,865.7,-99
2024-06-26 18:28:12,10/8,866.1,-116
2024-06-26 18:34:52,13/14,866.1,-117
2024-06-26 18:37:23,14/14,866.1,-115
2024-06-26 18:39:53,15/14,866.1,-118
2024-06-26 18:56:33,16/8,865.9,-118
