DR10,2024-07-26 11:20:15,163/14/20,868.6,-120,-1628,0,6,1/3
DR3,2024-07-26 11:21:03,36/8/20,865.9,-117,416,-6,5,4/5
DR3,2024-07-26 11:22:43,37/14/20,865.9,-115,417,-2,5,4/5
DR8,2024-07-26 11:24:26,147/14/20,868.0,-124,334,0,4,1/3
DR11,2024-07-26 11:25:15,160/14/20,868.6,-124,-1623,0,6,4/6
DR9,2024-07-26 11:27:45,130/14/20,868.0,-121,337,0,4,4/6
DR9,2024-07-26 11:28:35,131/14/20,868.0,-129,343,0,4,4/6
DR11,2024-07-26 11:32:45,150/8/20,868.6,-124,-1618,0,6,4/6
DR10,2024-07-26 11:33:36,154/8/20,868.6,-117,-1618,0,6,1/3
DR3,2024-07-26 11:34:23,43/2/20,865.9,-117,424,-13,5,4/5
DR10,2024-07-26 11:36:06,164/14/20,868.6,-118,-1617,0,6,1/3
DR0,2024-07-26 11:37:45,41/2/20,866.1,-111,433,-18,6,4/5
DR8,2024-07-26 11:40:16,141/2/20,868.0,-134,354,0,4,1/3
DR9,2024-07-26 11:41:06,132/14/20,868.0,-127,346,0,4,4/6
DR4,2024-07-26 11:43:34,43/14/20,866.1,-117,424,-7,6,4/5
DR10,2024-07-26 11:46:07,155/8/20,868.6,-118,-1613,0,6,1/3
DR8,2024-07-26 11:47:47,151/8/20,868.0,-120,354,0,4,1/3
DR10,2024-07-26 11:51:07,166/2/20,868.6,-128,-1604,0,6,1/3
DR11,2024-07-26 11:51:56,161/14/20,868.6,-117,-1606,0,6,4/6
DR9,2024-07-26 11:59:26,133/14/20,868.0,-114,353,0,4,4/6
DR8,2024-07-26 12:00:18,142/2/20,868.0,-126,354,0,4,1/3
DR11,2024-07-26 12:01:07,162/14/20,868.6,-112,-1608,0,6,4/6
DR10,2024-07-26 12:01:58,165/14/20,868.6,-116,-1599,0,6,1/3
DR0,2024-07-26 12:04:27,37/8/20,865.9,-117,446,-16,5,4/5
DR6,2024-07-26 12:06:55,153/14/20,866.1,-111,0,-8,8,4/5
DR0,2024-07-26 12:08:37,38/8/20,865.9,-117,447,-8,5,4/5
DR10,2024-07-26 12:09:28,167/2/20,868.6,-130,-1596,0,6,1/3
DR0,2024-07-26 12:10:17,43/2/20,865.9,-117,447,-14,5,4/5
DR10,2024-07-26 12:11:08,166/14/20,868.6,-119,-1605,0,6,1/3
DR0,2024-07-26 12:11:57,39/14/20,865.9,-114,448,-4,5,4/5
DR10,2024-07-26 12:13:39,156/8/20,868.6,-121,-1613,0,6,1/3
DR0,2024-07-26 12:15:17,40/14/20,865.9,-118,448,-16,5,4/5
DR10,2024-07-26 12:16:59,168/2/20,868.6,-130,-1599,0,6,1/3
DR2,2024-07-26 12:17:46,36/8/20,865.9,-116,442,-7,5,4/5
DR2,2024-07-26 12:18:36,37/14/20,866.1,-118,440,-13,6,4/5
DR8,2024-07-26 12:19:29,152/8/20,868.0,-121,363,0,4,1/3
DR10,2024-07-26 12:20:18,169/2/20,868.6,-130,-1600,0,6,1/3
DR1,2024-07-26 12:22:47,37/14/20,865.9,-117,446,-8,5,4/5
