2024-06-25 16:51:05,  START OF TEST ,868.3,-107
2024-06-25 16:53:35,1/2,865.9,-117
2024-06-25 16:57:45,1/8,865.9,-115
2024-06-25 17:08:36,2/2,865.9,-117
2024-06-25 17:12:46,1/14,865.9,-114
2024-06-25 17:37:47,3/8,865.9,-116
2024-06-25 17:43:37,1/8,866.1,-116
2024-06-25 17:48:38,1/2,866.1,-116
2024-06-25 17:49:28,4/8,865.9,-116
2024-06-25 17:58:38,2/2,866.1,-117
2024-06-25 18:05:19,2/14,865.9,-114
2024-06-25 18:09:29,1/14,866.3,-99
2024-06-25 18:29:30,1/8,866.3,-103
2024-06-25 18:32:00,3/2,866.1,-116
2024-06-25 18:32:50,3/14,865.9,-113
2024-06-25 19:16:12,2/14,866.3,-101
2024-06-25 19:35:23,2/8,866.1,-117
2024-06-25 19:37:03,4/14,865.9,-114
2024-06-25 19:38:43,2/14,865.7,-97
2024-06-25 19:44:34,3/14,866.3,-107
2024-06-25 19:54:34,4/14,866.3,-105
2024-06-25 19:58:44,5/14,866.3,-105
2024-06-25 20:13:45,1/14,866.1,-114
2024-06-25 20:52:07,3/14,865.7,-101
2024-06-25 20:56:17,3/2,865.9,-117
2024-06-25 21:10:28,4/2,865.9,-115
2024-06-25 21:18:49,2/14,866.1,-115
2024-06-25 21:38:00,5/8,865.9,-116
2024-06-25 21:55:30,6/14,866.3,-109
2024-06-25 22:18:52,5/2,865.9,-116
2024-06-25 22:31:22,4/2,866.1,-118
2024-06-25 23:02:14,6/2,865.9,-117
2024-06-26 01:14:51,5/14,865.9,-115
2024-06-26 01:17:21,5/14,865.7,-101
2024-06-26 01:19:01,3/8,866.3,-105
2024-06-26 01:23:11,6/8,865.9,-116
2024-06-26 01:25:41,5/2,866.1,-117
2024-06-26 01:30:41,6/2,866.1,-117
2024-06-26 01:42:22,3/14,866.1,-115
2024-06-26 02:29:55,7/2,866.1,-117
2024-06-26 02:30:45,7/2,865.9,-117
2024-06-26 03:49:09,7/8,865.9,-116
2024-06-26 03:52:29,8/2,865.9,-118
2024-06-26 04:05:49,8/2,866.1,-118
2024-06-26 04:25:00,4/14,866.1,-113
2024-06-26 04:42:31,10/14,866.3,-105
2024-06-26 04:57:32,11/14,866.3,-99
2024-06-26 05:00:02,9/2,865.9,-117
2024-06-26 05:12:33,3/8,866.1,-116
2024-06-26 05:13:23,8/8,865.9,-115
2024-06-26 05:29:14,4/8,866.1,-115
2024-06-26 05:52:35,6/14,865.9,-116
2024-06-26 06:08:26,10/2,865.9,-117
2024-06-26 06:15:56,5/14,866.1,-116
2024-06-26 06:33:27,6/14,866.1,-116
2024-06-26 06:35:57,5/8,866.1,-117
2024-06-26 06:45:08,7/14,866.1,-113
2024-06-26 07:15:59,11/2,865.9,-117
2024-06-26 07:21:50,6/8,865.7,-97
2024-06-26 07:26:00,10/2,866.3,-101
2024-06-26 07:36:00,8/14,866.1,-105
2024-06-26 07:54:21,9/14,866.1,-110
2024-06-26 08:01:52,6/14,865.7,-99
2024-06-26 08:17:42,7/14,865.7,-101
2024-06-26 08:24:23,9/8,865.9,-111
2024-06-26 08:26:03,9/2,865.7,-99
2024-06-26 08:29:23,10/8,865.9,-112
2024-06-26 08:33:33,10/2,865.7,-98
2024-06-26 08:38:33,14/14,866.3,-97
2024-06-26 08:39:24,6/8,866.1,-104
2024-06-26 08:44:24,15/14,866.3,-96
2024-06-26 08:46:04,16/14,866.3,-97
2024-06-26 08:51:04,7/14,865.9,-99
2024-06-26 08:52:44,7/8,866.1,-107
2024-06-26 08:53:34,11/2,866.3,-100
2024-06-26 08:55:14,8/14,865.9,-105
2024-06-26 09:01:55,7/8,866.3,-100
2024-06-26 09:11:05,9/14,865.9,-102
2024-06-26 09:16:05,10/14,865.9,-100
2024-06-26 09:42:47,8/14,865.7,-97
2024-06-26 09:43:37,8/8,866.3,-104
2024-06-26 09:54:27,9/14,865.7,-101
2024-06-26 10:07:48,8/8,866.1,-102
2024-06-26 10:15:18,10/14,866.1,-102
2024-06-26 10:25:19,12/2,866.3,-99
2024-06-26 10:26:09,17/14,866.3,-96
2024-06-26 10:28:39,11/14,865.9,-100
2024-06-26 10:35:19,11/14,866.1,-99
2024-06-26 10:40:20,9/8,866.1,-107
2024-06-26 10:53:40,12/14,865.9,-98
2024-06-26 11:27:02,18/14,866.3,-106
2024-06-26 11:54:33,10/8,866.1,-103
2024-06-26 12:02:04,12/2,865.9,-113
2024-06-26 12:06:14,11/8,865.9,-109
2024-06-26 12:12:04,19/14,866.3,-101
2024-06-26 12:13:45,13/14,865.9,-105
2024-06-26 12:23:45,13/2,866.3,-104
2024-06-26 12:33:46,12/8,865.9,-108
2024-06-26 12:38:46,14/14,865.9,-105
2024-06-26 12:41:16,13/8,865.9,-118
2024-06-26 12:42:06,9/8,866.3,-104
2024-06-26 12:52:07,11/2,865.7,-101
2024-06-26 13:07:57,11/8,866.1,-108
2024-06-26 13:09:37,13/2,865.9,-114
2024-06-26 13:12:08,9/2,866.1,-105
2024-06-26 13:14:38,12/8,866.1,-103
2024-06-26 13:21:18,14/2,865.9,-114
2024-06-26 13:30:28,14/2,866.3,-105
2024-06-26 13:40:29,15/2,866.3,-103
2024-06-26 13:43:49,15/14,865.9,-100
2024-06-26 14:03:50,10/2,866.1,-110
2024-06-26 14:13:51,14/8,865.9,-106
2024-06-26 14:15:31,16/14,865.9,-104
2024-06-26 14:25:31,13/8,866.1,-106
2024-06-26 14:27:11,20/14,866.3,-97
2024-06-26 14:54:43,21/14,866.3,-102
2024-06-26 14:56:23,14/8,866.1,-112
2024-06-26 15:12:14,8/8,865.7,-99
2024-06-26 15:35:35,11/2,866.1,-115
2024-06-26 15:37:15,12/14,866.1,-103
2024-06-26 15:45:35,13/14,866.1,-104
2024-06-26 15:47:15,16/2,866.3,-105
2024-06-26 16:12:17,15/8,866.1,-103
2024-06-26 16:19:47,10/14,865.7,-98
2024-06-26 16:23:57,14/14,866.1,-103
2024-06-26 16:28:58,9/8,865.7,-100
2024-06-26 16:29:48,15/8,865.9,-109
2024-06-26 16:37:18,11/14,865.7,-99
2024-06-26 16:40:38,15/2,865.9,-115
2024-06-26 16:43:08,17/14,865.9,-104
2024-06-26 16:46:28,10/8,865.7,-97
2024-06-26 16:54:49,22/14,866.3,-100
2024-06-26 17:10:40,16/8,865.9,-103
2024-06-26 17:30:41,23/14,866.3,-98
2024-06-26 17:39:01,16/2,865.9,-110
2024-06-26 17:42:21,16/8,866.1,-105
2024-06-26 17:44:52,12/14,865.7,-97
2024-06-26 18:00:42,11/8,865.7,-99
2024-06-26 18:07:23,17/2,866.3,-103
2024-06-26 18:29:04,13/14,865.7,-104
2024-06-26 19:31:37,17/8,866.1,-115
2024-06-26 19:52:28,18/14,865.9,-116
2024-06-26 19:54:58,15/14,865.7,-102
2024-06-26 20:05:49,16/14,865.7,-101
2024-06-26 20:14:09,25/14,866.3,-107
2024-06-26 20:27:30,19/14,865.9,-114
2024-06-26 20:50:01,15/14,866.1,-117
2024-06-26 21:14:12,17/2,865.9,-118
2024-06-26 21:48:24,26/14,866.3,-109
2024-06-26 21:49:14,17/8,865.9,-117
2024-06-26 21:58:24,18/8,866.1,-118
2024-06-26 22:15:55,17/14,865.7,-105
2024-06-26 22:35:56,18/2,865.9,-115
2024-06-26 22:59:18,20/14,865.9,-115
2024-06-27 00:09:21,16/14,866.1,-114
2024-06-27 00:16:52,21/14,865.9,-114
2024-06-27 00:33:32,12/2,866.1,-117
2024-06-27 00:38:33,13/2,866.1,-115
2024-06-27 00:40:13,27/14,866.3,-112
2024-06-27 00:47:43,18/8,865.9,-117
2024-06-27 01:10:14,19/8,866.1,-116
2024-06-27 01:26:55,22/14,865.9,-116
2024-06-27 02:01:07,17/14,866.1,-116
